"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x851976496373796864","x1320786970067521550",2020-10-26 17:58:47,"JulioPa84848994","Public #0171

&gt;&gt; DOWNLOAD &lt;&lt;
(On my top page in my Bio)

&gt;&gt; FOR &lt;&lt;
All #iPhone 
All #SamsungGalaxy #googlepixel

Prod. By @Hk3ToN

#homescreen #android #ios #wallpaper #lockscreen #abstract #iphone12 #iphone12pro #iPhone12ProMax #Pixel5 

&gt; Like - Follow - Retweet &lt; https://t.co/JeKMVuOeDA","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"iPhone SamsungGalaxy googlepixel",,,,,,,,,,,,,"x270981443","Hk3ToN","en",,,,,,,,,,,,,,,,"x1320698654328528902","Public #0171

&gt;&gt; DOWNLOAD &lt;&lt;
(On my top page in my Bio)

&gt;&gt; FOR &lt;&lt;
All #iPhone 
All #SamsungGalaxy #googlepixel

Prod. By @Hk3ToN

#homescreen #android #ios #wallpaper #lockscreen #abstract #iphone12 #iphone12pro #iPhone12ProMax #Pixel5 

&gt; Like - Follow - Retweet &lt; https://t.co/JeKMVuOeDA",2020-10-26 12:07:51,"Twitter for Mac",5,2,"x270981443","Hk3ToN","<U+13BB><U+13E6>3<U+13A2><U+13BE><U+13C1>",5875,45,5555,"France","Contribution or access Links, click on the LinkTree link below",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JulioPa84848994/status/1320786970067521550","Julio Palacios",,,,FALSE,222,4991,1,26550,8917,2017-04-12 01:53:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/851976496373796864/1491963284","","http://pbs.twimg.com/profile_images/1157145354283839489/c32c27Pd_normal.jpg"
"x2436045642","x1320786625316618240",2020-10-26 17:57:25,"Suheef","While I edit the #iPhone12Pro real-world test today, here's a shot from it &amp; the #Pixel5 in portrait/regular of the chorizo egg sandwich &amp; iced latte that are fueling said edit.

What do you guys think?

1. 12 Pro (portrait)
2. 12 Pro (reg)
3. Pixel 5 (portrait)
4. Pixel 5 (reg) https://t.co/MqQvLsvx9R","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"iPhone12Pro Pixel5",,,,,,,,,,,,,"x1537083554","theunlockr","en",,,,,,,,,,,,,,,,"x1320774492319293444","While I edit the #iPhone12Pro real-world test today, here's a shot from it &amp; the #Pixel5 in portrait/regular of the chorizo egg sandwich &amp; iced latte that are fueling said edit.

What do you guys think?

1. 12 Pro (portrait)
2. 12 Pro (reg)
3. Pixel 5 (portrait)
4. Pixel 5 (reg) https://t.co/MqQvLsvx9R",2020-10-26 17:09:12,"Twitter Web App",409,23,"x1537083554","theunlockr","David Cogen",46347,1021,12949,"New York, NY","An unhealthy love for #travel, #food, & #tech | Nerdy guy behind http://TheUnlockr.com & http://YouTube.com/TheUnlockr | IG/Snap/FB - @theunlockr",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Suheef/status/1320786625316618240","Suheef Uddin","5,,","Instagram: @uddin232",,FALSE,258,2221,6,19568,73413,2014-04-09 21:05:35,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1307316903958867968/1M7f81tH_normal.jpg"
"x565263242","x1320784624440627201",2020-10-26 17:49:28,"MonotoshSett","While I edit the #iPhone12Pro real-world test today, here's a shot from it &amp; the #Pixel5 in portrait/regular of the chorizo egg sandwich &amp; iced latte that are fueling said edit.

What do you guys think?

1. 12 Pro (portrait)
2. 12 Pro (reg)
3. Pixel 5 (portrait)
4. Pixel 5 (reg) https://t.co/MqQvLsvx9R","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"iPhone12Pro Pixel5",,,,,,,,,,,,,"x1537083554","theunlockr","en",,,,,,,,,,,,,,,,"x1320774492319293444","While I edit the #iPhone12Pro real-world test today, here's a shot from it &amp; the #Pixel5 in portrait/regular of the chorizo egg sandwich &amp; iced latte that are fueling said edit.

What do you guys think?

1. 12 Pro (portrait)
2. 12 Pro (reg)
3. Pixel 5 (portrait)
4. Pixel 5 (reg) https://t.co/MqQvLsvx9R",2020-10-26 17:09:12,"Twitter Web App",409,23,"x1537083554","theunlockr","David Cogen",46347,1021,12949,"New York, NY","An unhealthy love for #travel, #food, & #tech | Nerdy guy behind http://TheUnlockr.com & http://YouTube.com/TheUnlockr | IG/Snap/FB - @theunlockr",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MonotoshSett/status/1320784624440627201","Monotosh Sett","India","Tech Nerd | Tech Geek | Memes for Life",,FALSE,270,455,3,51558,172748,2012-04-28 08:08:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/565263242/1461697652","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1171080259053031426/JSQU4GYC_normal.jpg"
"x1236945110","x1320783074116968451",2020-10-26 17:43:18,"maikoklijn","probando el night sight del #pixel5 https://t.co/FwjOB8Mokq","Twitter for Android",35,,,,FALSE,FALSE,2,0,0,0,"pixel5",,,,,"http://pbs.twimg.com/media/ElRdMkoXIAQ_yhQ.jpg","https://t.co/FwjOB8Mokq","https://twitter.com/maikoklijn/status/1320783074116968451/photo/1","photo","http://pbs.twimg.com/media/ElRdMkoXIAQ_yhQ.jpg http://pbs.twimg.com/media/ElRdNIZXIAEArXy.jpg","https://t.co/FwjOB8Mokq https://t.co/FwjOB8Mokq","https://twitter.com/maikoklijn/status/1320783074116968451/photo/1 https://twitter.com/maikoklijn/status/1320783074116968451/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/maikoklijn/status/1320783074116968451","maiko",,"amsterdam x santo domingo",,FALSE,126,114,0,9621,245,2013-03-02 23:30:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1236945110/1605716155","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1317162440367476736/UFkHSF7b_normal.jpg"
"x100610593","x1320777714140434433",2020-10-26 17:22:00,"ImaadsPage","Definitely enjoying these @ThreeUK 5G speeds at the beach w/ #Pixel5. <U+26A1> https://t.co/rBtmTs0Bs2","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"Pixel5",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1317902881559859202/pu/img/I7Cwu_GxMptXRgHy.jpg","https://t.co/rBtmTs0Bs2","https://twitter.com/iamdamienwilde/status/1317902936773697538/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1317902881559859202/pu/img/I7Cwu_GxMptXRgHy.jpg","https://t.co/rBtmTs0Bs2","https://twitter.com/iamdamienwilde/status/1317902936773697538/video/1",,"x2535146319 x158368965","iamdamienwilde ThreeUK","en",,,,,,,,,,,,,,,,"x1317902936773697538","Definitely enjoying these @ThreeUK 5G speeds at the beach w/ #Pixel5. <U+26A1> https://t.co/rBtmTs0Bs2",2020-10-18 18:58:40,"Twitter for Android",183,15,"x2535146319","iamdamienwilde","Damien Wilde",2634,386,2538,"Leeds, England","videographer at: @9to5Google //
secure email: damienwilde@protonmail.com",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ImaadsPage/status/1320777714140434433","Abu Ess","There or thereabouts","I rarely take myself seriously, so would be puzzled if you took it upon yourself to do so on my behalf.
                     
(He/Him/This/That/TheOther)",,FALSE,452,412,7,3895,17616,2009-12-30 22:20:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/100610593/1597371896","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1313710684291715072/T2dI82EW_normal.jpg"
"x1537083554","x1320774492319293444",2020-10-26 17:09:12,"theunlockr","While I edit the #iPhone12Pro real-world test today, here's a shot from it &amp; the #Pixel5 in portrait/regular of the chorizo egg sandwich &amp; iced latte that are fueling said edit.

What do you guys think?

1. 12 Pro (portrait)
2. 12 Pro (reg)
3. Pixel 5 (portrait)
4. Pixel 5 (reg) https://t.co/MqQvLsvx9R","Twitter Web App",140,,,,FALSE,FALSE,409,23,22,75,"iPhone12Pro Pixel5",,"twitter.com/i/web/status/1…","https://t.co/AwFy7Au6L9","https://twitter.com/i/web/status/1320774492319293444",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/theunlockr/status/1320774492319293444","David Cogen","New York, NY","An unhealthy love for #travel, #food, & #tech | Nerdy guy behind http://TheUnlockr.com & http://YouTube.com/TheUnlockr | IG/Snap/FB - @theunlockr","https://YouTube.com/theunlockr",FALSE,46347,1021,185,12949,29002,2013-06-21 18:29:18,TRUE,,,,"https://pbs.twimg.com/profile_banners/1537083554/1489356656","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/795416207138508801/IseIuJ39_normal.jpg"
"x14353812","x1320763174916919301",2020-10-26 16:24:14,"woody24","Waiting patiently for the #pixel5 to ship. Just one more week! I'm now having to charge my phone a couple times a day. Reviews have been saying that they still have 50% battery left with heavy daily use.","Twitter for Android",,,,,FALSE,FALSE,0,0,0,0,"pixel5",,"twitter.com/i/web/status/1…","https://t.co/5bwN2B8Ui8","https://twitter.com/i/web/status/1320763174916919301",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/woody24/status/1320763174916919301","Dustin Wood","Carmel, IN","Designer. Photographer. Made a short film called Onyx Window. https://youtu.be/W1-bb1A3brA","https://dustinwoodphoto.com",FALSE,409,689,34,8362,438,2008-04-10 18:32:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/14353812/1603595483","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1320201257617920000/dHuq3Y9i_normal.jpg"
"x1130280312569716738","x1320760232448987138",2020-10-26 16:12:32,"AndroidCDN","So, @AndroidAuth posts a camera comparison poll between the #Pixel5 and #S20FanEdition and the Pixel won with 6.4K+ votes out of 8K. A phone that hasn't been released in NA yet. Hmmm? Next time, make it a blind comparison so it's not just a #fanboy vote.

https://t.co/xqb0Pfh9Uo","Twitter for Android",,,,,FALSE,FALSE,0,0,0,0,"Pixel5 S20FanEdition",,"twitter.com/i/web/status/1…","https://t.co/2f63YFnXGM","https://twitter.com/i/web/status/1320760232448987138",,,,,,,,,"x95438524","AndroidAuth","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AndroidCDN/status/1320760232448987138","Android CDN","British Columbia, Canada","I love all things Android. Currently using the #GalaxyS8Plus as my daily driver. Testing a #OnePlus7Pro and dreaming of owning an #OPPOReno",,FALSE,2,33,0,129,12,2019-05-20 01:13:20,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1159959840342413313/vWl8oPMe_normal.jpg"
"x1222936906046091264","x1320759630792953856",2020-10-26 16:10:09,"digitaldivepod","HELLO WORLD! New episode of the podcast just released on ALL platforms this morning! Expect new episodes every Monday from HERE ON OUT! ENJOY

This episode we discussed why Apple is bringing back 
magsafe + our thoughts on the Pixel 5!  https://t.co/TwB3fD322m 

#iPhone12 #Pixel5","Twitter Web App",,,,,FALSE,FALSE,3,0,1,2,,,"twitter.com/i/web/status/1…","https://t.co/yydRU9bUVh","https://twitter.com/i/web/status/1320759630792953856",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/digitaldivepod/status/1320759630792953856","The Digital Dive","Earth","A conversational podcast about tech! Hosted By: @NBTJacklyn @DarshKhithani! New episodes every Monday!","http://thedigitaldive.buzzsprout.com",FALSE,405,3,2,302,313,2020-01-30 17:37:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/1222936906046091264/1600132093","","http://pbs.twimg.com/profile_images/1321900395246084096/-xp-cbdw_normal.jpg"
"x15703248","x1320753053394415617",2020-10-26 15:44:00,"df2506","Once you realize the @madebygoogle #Pixel5 isn't suppose to compete with phones in the 1000$+ price range, you'll be happy with this 799 phone!

Happy to have better video taking capabilities, new features in portrait mode are great, and a stellar battery! https://t.co/5tzFUmj04q","Mobile Web (M2)",,,,,TRUE,TRUE,0,0,0,0,"Pixel5",,,,,,,,,,,,,"x16001534 x776196808909336577","AdamRoffel madebygoogle","en","x1320743348374773761","Google Pixel 5 Review - https://t.co/yKgGHocuCU https://t.co/j34Xf7WquH",2020-10-26 15:05:27,"Gamesreviewscom",3,1,"x1116595632","GamesReviewscom","GamesReviews.com",2988,132,7620,,,FALSE,"x1320752468939153414","Once you realize the @madebygoogle #Pixel5 isn't suppose to compete with phones in the 1000$+ price range, you'll be happy with this 799 phone!

Happy to have better video taking capabilities, new features in portrait mode are great, and a stellar battery! https://t.co/5tzFUmj04q",2020-10-26 15:41:41,"Twitter Web App",3,1,"x16001534","AdamRoffel","Adam Roffel",4629,603,22756,"Chatham","Owner of http://thenerdymouseblog.com
Editor-in-Chief for http://GamesReviews.com,  
E: adam.roffel@gamesreviews.com",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/df2506/status/1320753053394415617","Daniel Fugate","New Horizons","Associate Editor - Nintendo @GamesReviewscom! daniel(at)GamesReviews(dot)com Animal Crossing fan.","http://www.gamesreviews.com",FALSE,1167,2450,100,101282,46221,2008-08-02 18:02:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/15703248/1577977561","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1212634565438779392/99DHdaqy_normal.jpg"
"x16001534","x1320529256762482688",2020-10-26 00:54:43,"AdamRoffel","Took these awesome shots with the @madebygoogle @googlecanada #Pixel5 when we were at the Toronto Zoo! 

#giftfromgoogle #TorontoZoo #TorontoOntario https://t.co/iYa2w6QhTs","Twitter for Android",140,,,,FALSE,FALSE,3,0,0,2,"Pixel5",,"twitter.com/i/web/status/1…","https://t.co/4uLRLWXtNJ","https://twitter.com/i/web/status/1320529256762482688",,,,,,,,,"x776196808909336577 x21311075","madebygoogle googlecanada","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AdamRoffel/status/1320529256762482688","Adam Roffel","Chatham","Owner of http://thenerdymouseblog.com
Editor-in-Chief for http://GamesReviews.com,  
E: adam.roffel@gamesreviews.com",,FALSE,4629,603,24,22756,28654,2008-08-26 19:37:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/16001534/1513628846","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1255990355859824640/wUh8M5Ux_normal.jpg"
"x16001534","x1320752468939153414",2020-10-26 15:41:41,"AdamRoffel","Once you realize the @madebygoogle #Pixel5 isn't suppose to compete with phones in the 1000$+ price range, you'll be happy with this 799 phone!

Happy to have better video taking capabilities, new features in portrait mode are great, and a stellar battery! https://t.co/5tzFUmj04q","Twitter Web App",140,,,,TRUE,FALSE,3,1,0,0,"Pixel5",,"twitter.com/i/web/status/1…","https://t.co/polxifRwSz","https://twitter.com/i/web/status/1320752468939153414",,,,,,,,,"x776196808909336577","madebygoogle","en","x1320743348374773761","Google Pixel 5 Review - https://t.co/yKgGHocuCU https://t.co/j34Xf7WquH",2020-10-26 15:05:27,"Gamesreviewscom",3,1,"x1116595632","GamesReviewscom","GamesReviews.com",2988,132,7620,,,FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AdamRoffel/status/1320752468939153414","Adam Roffel","Chatham","Owner of http://thenerdymouseblog.com
Editor-in-Chief for http://GamesReviews.com,  
E: adam.roffel@gamesreviews.com",,FALSE,4629,603,24,22756,28654,2008-08-26 19:37:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/16001534/1513628846","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1255990355859824640/wUh8M5Ux_normal.jpg"
"x1095384795075563521","x1320744788304515078",2020-10-26 15:11:10,"PaperWorldLWP","The #pixel5 is the perfect developer's phone. It is 25% slower in realtime 3D graphics than the Pixel 2 ?!?!? If your app runs smoothly on a Pixel5 it will run perfectly on any device ... https://t.co/FhXGkXkBAF","Twitter Web App",140,,,,FALSE,FALSE,1,0,0,0,"pixel5",,"twitter.com/i/web/status/1…","https://t.co/IkWCYH1xEg","https://twitter.com/i/web/status/1320744788304515078",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PaperWorldLWP/status/1320744788304515078","Paper World Creation","Regensburg, Germany","the best android live wallpaper",,FALSE,12,6,0,122,13,2019-02-12 18:11:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1095384795075563521/1549995688","","http://pbs.twimg.com/profile_images/1095385296634564612/XBvnCwXj_normal.jpg"
"x776113952401027073","x1320740773353107458",2020-10-26 14:55:13,"authenticAVL","2020 in one photo. #MondayMood #teampixel #pixel5 https://t.co/RppI5FdVeG","Twitter for Android",49,,,,FALSE,FALSE,6,0,0,1,"MondayMood teampixel pixel5",,,,,"http://pbs.twimg.com/media/ElQ2uGxWoAElAXr.jpg","https://t.co/RppI5FdVeG","https://twitter.com/authenticAVL/status/1320740773353107458/photo/1","photo","http://pbs.twimg.com/media/ElQ2uGxWoAElAXr.jpg","https://t.co/RppI5FdVeG","https://twitter.com/authenticAVL/status/1320740773353107458/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/authenticAVL/status/1320740773353107458","Erin McGrady","Asheville, NC","Korean American. LGBTQ. Photographer. Writer.","http://www.authenticavl.com",FALSE,1183,3941,76,2820,11993,2016-09-14 17:42:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/776113952401027073/1556544436","","http://pbs.twimg.com/profile_images/1181901870178144256/fXZWEvZ4_normal.jpg"
"x776113952401027073","x1320400629030944769",2020-10-25 16:23:36,"authenticAVL","What's it look like where you are? Here's a shot from #Asheville! #teampixel #Pixel5 #giftfromgoogle @madebygoogle @VisitAsheville https://t.co/d7V7bvddi1","Twitter for Android",140,,,,FALSE,FALSE,9,1,0,1,"Asheville teampixel Pixel5 giftfromgoogle",,"twitter.com/i/web/status/1…","https://t.co/xZ9Vy5COsM","https://twitter.com/i/web/status/1320400629030944769",,,,,,,,,"x776196808909336577","madebygoogle","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/authenticAVL/status/1320400629030944769","Erin McGrady","Asheville, NC","Korean American. LGBTQ. Photographer. Writer.","http://www.authenticavl.com",FALSE,1183,3941,76,2820,11993,2016-09-14 17:42:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/776113952401027073/1556544436","","http://pbs.twimg.com/profile_images/1181901870178144256/fXZWEvZ4_normal.jpg"
"x961342091879104512","x1320734690089816067",2020-10-26 14:31:02,"HoYoungWonYT","NEW VIDEO: Google Pixel 5 VLOG! — Real-World Camera Test

WATCH: https://t.co/lsXPWBJmFj

#pixel5 #teampixel https://t.co/udcpjPZXY4","Buffer",108,,,,FALSE,FALSE,5,1,1,0,"pixel5 teampixel",,"youtu.be/FhAm1eQd4TI","https://t.co/lsXPWBJmFj","https://youtu.be/FhAm1eQd4TI","http://pbs.twimg.com/media/ElQxM4ZXIAAaO7y.jpg","https://t.co/udcpjPZXY4","https://twitter.com/HoYoungWonYT/status/1320734690089816067/photo/1","photo","http://pbs.twimg.com/media/ElQxM4ZXIAAaO7y.jpg","https://t.co/udcpjPZXY4","https://twitter.com/HoYoungWonYT/status/1320734690089816067/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HoYoungWonYT/status/1320734690089816067","Ho Young Won <U+0001F637>","Irvine, CA","An aspiring tubelord <U+0001F468><U+200D><U+0001F4BB> who makes videos about interesting tech things that people don't really talk about.","http://youtube.com/HoYoungWonYT",FALSE,168,82,2,1829,15566,2018-02-07 20:53:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/961342091879104512/1555665110","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1099969322196205568/tQNq9A2P_normal.jpg"
"x481600084","x1320732044712841217",2020-10-26 14:20:32,"bencsin","Is the #iPhone12 any good? And how does it compare to the most recent crop of Android smartphones (including #OnePlus8T #Pixel5 #Mate40Pro)? All this and more in our iPhone 12 review! https://t.co/kuDy4IASN7","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"iPhone12 OnePlus8T",,,,,,,,,,,,,"x65119912","xdadevelopers","en",,,,,,,,,,,,,,,,"x1320727491128995840","Is the #iPhone12 any good? And how does it compare to the most recent crop of Android smartphones (including #OnePlus8T #Pixel5 #Mate40Pro)? All this and more in our iPhone 12 review! https://t.co/kuDy4IASN7",2020-10-26 14:02:26,"Buffer",118,4,"x65119912","xdadevelopers","XDA",514153,1013,40330,"USA","Welcome to XDA-Developers, home to the biggest community of modders on the Internet! Send us a tip: https://www.xda-developers.com/tip-us/",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bencsin/status/1320732044712841217","ben","Hong Kong","senior editor at @xdadevelopers; also run a gadget review YouTube channel http://bit.ly/3jTPkAr | http://xda-developers.com

(I often tweet non tech stuff here)","https://www.youtube.com/c/bensgadgetreviews",FALSE,2857,196,76,51314,39006,2012-02-02 23:43:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/481600084/1434698175","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1273993265201569793/7FAgsIit_normal.jpg"
"x59816517","x1320729708988788736",2020-10-26 14:11:15,"conan_boy","@bencsin Firstly though to get Pixel5 than iPhone 12..disappointed! <U+0001F605>","Twitter for iPad",60,"x1320728101295276034","x481600084","bencsin",FALSE,FALSE,1,0,0,0,,,,,,,,,,,,,,"x481600084","bencsin","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/conan_boy/status/1320729708988788736","<U+0E2B><U+0E19><U+0E36><U+0E48><U+0E07><U+0E2B><U+0E19><U+0E36><U+0E48><U+0E07><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E21><U+0E27>7<U+0E15><U+0E31><U+0E27> <U+0001F63D><U+0001F431>",,"<U+0E23><U+0E31><U+0E01><U+0E41><U+0E21><U+0E27> <U+0E1A><U+0E49><U+0E32>gadget <U+0E0A><U+0E47><U+0E2D><U+0E1B><U+0E40><U+0E01><U+0E48><U+0E07> #<U+0E2B><U+0E19><U+0E36><U+0E48><U+0E07><U+0E2B><U+0E19><U+0E36><U+0E48><U+0E07><U+0E1B><U+0E49><U+0E32><U+0E22><U+0E22><U+0E32>","http://www.instagram.com/conan_boy",FALSE,16293,808,13,77503,16005,2009-07-24 15:58:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/59816517/1518168392","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1333286073422659586/sDVQNV_I_normal.jpg"
"x2794948899","x1320729222151839744",2020-10-26 14:09:19,"XDA_Forum_Admin","Is the #iPhone12 any good? And how does it compare to the most recent crop of Android smartphones (including #OnePlus8T #Pixel5 #Mate40Pro)? All this and more in our iPhone 12 review! https://t.co/kuDy4IASN7","TwitterMike",,,,,FALSE,TRUE,0,0,0,0,"iPhone12 OnePlus8T",,,,,,,,,,,,,"x65119912","xdadevelopers","en",,,,,,,,,,,,,,,,"x1320727491128995840","Is the #iPhone12 any good? And how does it compare to the most recent crop of Android smartphones (including #OnePlus8T #Pixel5 #Mate40Pro)? All this and more in our iPhone 12 review! https://t.co/kuDy4IASN7",2020-10-26 14:02:26,"Buffer",118,4,"x65119912","xdadevelopers","XDA",514153,1013,40330,"USA","Welcome to XDA-Developers, home to the biggest community of modders on the Internet! Send us a tip: https://www.xda-developers.com/tip-us/",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/XDA_Forum_Admin/status/1320729222151839744","Mike Channon","Aberdeen, Scotland","Director at http://www.target-training.org.uk, Forum Admin at http://www.xda-developers.com",,FALSE,2908,2406,9,27198,63,2014-09-30 14:43:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/2794948899/1413807877","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/523954574298583040/FKjoH8-v_normal.png"
"x1023320280914161664","x1320728725240094726",2020-10-26 14:07:20,"Nartey143","Is the #iPhone12 any good? And how does it compare to the most recent crop of Android smartphones (including #OnePlus8T #Pixel5 #Mate40Pro)? All this and more in our iPhone 12 review! https://t.co/kuDy4IASN7","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"iPhone12 OnePlus8T",,,,,,,,,,,,,"x65119912","xdadevelopers","en",,,,,,,,,,,,,,,,"x1320727491128995840","Is the #iPhone12 any good? And how does it compare to the most recent crop of Android smartphones (including #OnePlus8T #Pixel5 #Mate40Pro)? All this and more in our iPhone 12 review! https://t.co/kuDy4IASN7",2020-10-26 14:02:26,"Buffer",118,4,"x65119912","xdadevelopers","XDA",514153,1013,40330,"USA","Welcome to XDA-Developers, home to the biggest community of modders on the Internet! Send us a tip: https://www.xda-developers.com/tip-us/",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Nartey143/status/1320728725240094726","SIKA NO AHYE","Kumasi, Ghana","I am very calm and very humble to all people  |Email:narteysolomon143@gmail.com |
I am also online marketer  and work at BOILING POINT PHONES.","https://about.me/nartey",FALSE,221,564,1,12085,12194,2018-07-28 21:32:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/1023320280914161664/1600278346","","http://pbs.twimg.com/profile_images/1048745350255857664/X5CTTSMn_normal.jpg"
